Latitude: 22.312 Longitude: 114.17
-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
  921.6    788   24.8   21.0     80  17.26    104    4.5  304.9  356.8  308.1
  920.5    798   24.7   21.0     80  17.22    105    4.4  305.0  356.7  308.1
  919.5    808   24.6   21.0     80  17.24    105    4.4  305.0  356.7  308.1
  918.5    818   24.5   21.0     81  17.26    106    4.3  305.0  356.8  308.1
  917.3    828   24.5   20.9     80  17.18    106    4.3  305.1  356.7  308.2
  916.3    839   24.4   20.9     81  17.20    107    4.2  305.1  356.7  308.2
  915.2    849   24.3   20.9     81  17.29    107    4.2  305.1  357.0  308.2
  914.1    859   24.2   21.0     82  17.40    108    4.1  305.1  357.3  308.2
  913.0    870   24.1   21.0     83  17.40    108    4.1  305.1  357.4  308.3
  911.9    881   24.0   20.9     83  17.36    108    4.0  305.1  357.3  308.3
  910.7    893   23.9   20.9     83  17.29    108    4.0  305.1  357.1  308.3
  909.5    904   23.8   20.9     84  17.36    109    3.9  305.1  357.3  308.3
  908.3    916   23.7   20.9     84  17.39    109    3.9  305.1  357.4  308.3
  907.1    927   23.7   20.7     84  17.24    110    3.8  305.2  357.0  308.3
  906.0    938   23.6   20.7     84  17.22    111    3.8  305.2  357.0  308.3
  904.8    949   23.5   20.7     84  17.20    112    3.7  305.2  356.9  308.3
  903.6    961   23.4   20.6     85  17.15    113    3.6  305.2  356.8  308.3
  902.5    972   23.4   20.1     82  16.66    114    3.6  305.4  355.5  308.4
  901.4    983   23.5   19.9     80  16.45    115    3.5  305.6  355.1  308.6
  900.1    995   23.4   19.9     81  16.46    116    3.4  305.6  355.2  308.6
  898.8   1007   23.3   19.7     80  16.33    117    3.3  305.7  354.9  308.7
  897.6   1019   23.3   19.7     80  16.27    118    3.2  305.7  354.8  308.7
  896.5   1030   23.2   19.6     80  16.20    118    3.2  305.8  354.6  308.7
  895.2   1043   23.2   19.4     79  15.99    118    3.1  305.9  354.1  308.8
  893.7   1057   23.2   19.3     79  15.95    118    3.1  306.0  354.1  308.9
  892.2   1072   23.0   19.2     79  15.92    117    3.0  306.0  354.0  308.9
  890.9   1085   23.0   18.9     78  15.60    117    3.0  306.1  353.1  308.9
  889.8   1096   23.0   18.7     77  15.44    116    3.0  306.2  352.8  309.0
  888.5   1108   22.9   18.7     77  15.46    114    3.0  306.2  352.9  309.1
  887.2   1121   22.8   18.6     77  15.43    113    3.0  306.2  352.8  309.1
  885.9   1134   22.7   18.5     77  15.26    112    3.1  306.3  352.4  309.1
  884.7   1146   22.7   18.3     76  15.13    112    3.1  306.4  352.1  309.2
  883.5   1158   22.6   18.3     76  15.14    111    3.1  306.4  352.2  309.2
  882.3   1170   22.5   18.2     77  15.12    111    3.2  306.5  352.2  309.2
  881.2   1181   22.4   18.3     77  15.15    111    3.2  306.5  352.3  309.2
  880.1   1191   22.4   18.2     77  15.11    111    3.2  306.5  352.2  309.3
  879.0   1203   22.3   18.1     77  14.99    111    3.2  306.5  351.8  309.3
  877.8   1215   22.3   17.9     76  14.85    111    3.2  306.6  351.5  309.3
  876.6   1226   22.2   17.9     77  14.85    112    3.2  306.7  351.6  309.4
  875.5   1237   22.1   17.9     77  14.87    112    3.2  306.6  351.6  309.4
  874.3   1249   22.0   17.7     77  14.78    113    3.2  306.7  351.4  309.4
  873.2   1261   21.9   17.7     77  14.73    114    3.2  306.7  351.3  309.4
  872.0   1272   21.8   17.7     77  14.74    114    3.2  306.7  351.3  309.4
  870.9   1284   21.7   17.7     78  14.75    115    3.2  306.7  351.3  309.4
  869.7   1295   21.6   17.6     78  14.70    115    3.2  306.7  351.2  309.4
  868.5   1307   21.5   17.4     77  14.55    116    3.2  306.8  350.8  309.4
  867.4   1319   21.4   17.3     77  14.44    116    3.2  306.8  350.5  309.5
  866.2   1330   21.4   17.1     77  14.34    117    3.2  306.9  350.3  309.5
  865.1   1342   21.3   17.1     77  14.34    117    3.2  306.9  350.4  309.6
  863.9   1353   21.2   17.1     78  14.39    117    3.3  306.9  350.5  309.6
  862.8   1365   21.1   17.2     78  14.46    117    3.3  306.9  350.7  309.6
  861.6   1377   21.0   17.2     79  14.49    118    3.3  307.0  350.8  309.6
  860.5   1388   20.9   17.2     79  14.50    118    3.3  307.0  350.9  309.6
  859.3   1400   20.9   17.1     79  14.46    118    3.3  307.0  350.8  309.7
  858.2   1411   20.8   17.2     80  14.50    117    3.4  307.0  351.0  309.7
  857.1   1422   20.7   17.2     80  14.52    117    3.4  307.1  351.1  309.7
  856.0   1433   20.6   17.1     80  14.49    117    3.4  307.1  351.0  309.7
  854.8   1445   20.5   17.0     81  14.42    117    3.4  307.1  350.8  309.7
  853.7   1457   20.4   17.0     81  14.44    117    3.5  307.1  350.9  309.7
  852.5   1469   20.3   16.9     81  14.39    116    3.5  307.1  350.7  309.7
  851.3   1481   20.2   16.8     81  14.30    116    3.5  307.1  350.5  309.7
  850.2   1492   20.2   16.2     78  13.72    115    3.5  307.2  348.8  309.7
  850.0   1494   20.2   15.9     77  13.53    114    3.5  307.3  348.3  309.8
  849.1   1503   20.3   14.9     71  12.64    114    3.5  307.4  345.9  309.8
  848.0   1515   20.3   14.5     69  12.31    113    3.5  307.6  345.0  309.9
  846.9   1526   20.2   14.9     72  12.70    112    3.5  307.6  346.2  309.9
  845.8   1537   20.0   15.1     73  12.88    111    3.5  307.5  346.7  309.9
  844.7   1548   20.0   14.7     72  12.56    110    3.5  307.6  345.8  309.9
  843.6   1559   20.0   14.5     71  12.41    109    3.5  307.7  345.5  310.0
  842.6   1570   19.9   14.7     72  12.61    108    3.5  307.7  346.1  310.1
  841.4   1582   19.8   14.8     73  12.72    106    3.5  307.8  346.5  310.1
  840.4   1593   19.7   15.2     75  13.08    105    3.5  307.8  347.6  310.2
  839.4   1603   19.6   15.5     77  13.34    105    3.5  307.8  348.3  310.2
  838.3   1614   19.5   15.6     79  13.46    104    3.5  307.7  348.7  310.2
  837.1   1626   19.4   15.6     79  13.43    104    3.6  307.8  348.6  310.3
  836.0   1638   19.3   15.3     78  13.22    104    3.6  307.8  348.1  310.3
  835.0   1648   19.3   15.2     77  13.15    104    3.7  307.9  347.9  310.3
  833.9   1659   19.3   14.8     75  12.82    105    3.7  308.0  347.1  310.4
  832.8   1671   19.2   14.9     76  12.90    105    3.8  308.0  347.3  310.4
  831.7   1682   19.1   14.8     76  12.84    106    3.8  308.1  347.2  310.4
  830.6   1694   19.0   14.7     76  12.79    106    3.9  308.1  347.1  310.5
  829.5   1705   18.9   14.8     77  12.86    106    3.9  308.1  347.3  310.5
  828.5   1715   18.9   14.7     77  12.81    106    3.9  308.1  347.2  310.5
  827.4   1727   18.8   14.3     75  12.49    106    3.9  308.2  346.3  310.5
  826.2   1739   18.8   13.7     72  12.01    105    3.8  308.3  345.0  310.6
  825.2   1750   18.8   13.6     72  11.96    105    3.8  308.4  344.9  310.6
  824.1   1761   18.7   13.7     73  12.04    103    3.7  308.5  345.2  310.7
  823.1   1772   18.7   13.6     72  12.01    102    3.6  308.5  345.2  310.7
  822.0   1784   18.6   13.7     73  12.08    100    3.5  308.6  345.5  310.8
  820.9   1795   18.6   13.6     73  12.05     98    3.4  308.6  345.5  310.9
  819.8   1806   18.5   13.6     73  12.00     96    3.3  308.7  345.4  310.9
  818.7   1817   18.5   13.7     74  12.11     95    3.2  308.8  345.8  311.0
  817.6   1829   18.4   13.7     74  12.13     93    3.1  308.8  345.9  311.1
  816.6   1840   18.4   13.8     75  12.25     92    3.0  308.9  346.4  311.2
  815.5   1851   18.4   13.6     74  12.13     92    3.0  309.0  346.1  311.3
  814.4   1863   18.3   13.6     74  12.09     92    2.9  309.1  346.1  311.3
  813.3   1875   18.3   14.1     77  12.56     92    2.9  309.2  347.6  311.5
  812.2   1887   18.2   14.1     77  12.59     92    2.9  309.2  347.7  311.5
  811.0   1899   18.2   13.7     75  12.28     93    2.9  309.3  346.9  311.6
  809.8   1911   18.2   13.5     74  12.08     94    2.9  309.4  346.4  311.7
  808.7   1923   18.1   13.6     75  12.22     94    2.9  309.5  347.0  311.7
  807.6   1935   18.0   13.7     76  12.30     95    2.9  309.5  347.3  311.8
  806.5   1947   18.0   13.4     75  12.11     95    2.9  309.6  346.7  311.8
  805.4   1958   17.9   13.2     74  11.94     95    2.9  309.6  346.3  311.8
  804.4   1970   17.9   13.1     74  11.88     94    2.8  309.7  346.1  311.9
  803.2   1982   17.8   13.0     73  11.81     93    2.8  309.8  346.1  312.0
  802.1   1993   17.8   12.9     73  11.72     92    2.7  309.8  345.8  312.0
  801.2   2004   17.8   12.8     73  11.67     90    2.6  309.9  345.8  312.1
  800.1   2015   17.7   12.9     73  11.76     88    2.5  310.0  346.1  312.2
  799.0   2026   17.6   12.8     74  11.74     86    2.5  310.0  346.1  312.2
  797.9   2038   17.5   12.7     74  11.68     84    2.4  310.0  345.9  312.2
  796.8   2050   17.5   12.7     74  11.65     82    2.3  310.1  345.9  312.3
  795.7   2062   17.4   12.8     75  11.78     81    2.2  310.1  346.4  312.3
  794.6   2075   17.3   12.9     75  11.83     79    2.1  310.2  346.6  312.4
  793.4   2087   17.2   12.8     76  11.83     78    2.0  310.2  346.6  312.4
  792.4   2098   17.1   13.0     77  11.97     77    2.0  310.2  347.0  312.4
  791.4   2109   17.0   13.4     80  12.32     77    2.0  310.2  348.0  312.5
  790.3   2120   16.8   13.6     81  12.47     78    2.0  310.2  348.5  312.5
  789.3   2131   16.8   13.5     81  12.42     79    2.0  310.2  348.4  312.5
  788.3   2142   16.7   13.4     81  12.37     80    2.0  310.2  348.2  312.5
  787.3   2153   16.6   13.3     81  12.28     81    2.0  310.2  348.0  312.5
  786.3   2164   16.5   13.1     80  12.16     83    2.0  310.3  347.7  312.5
  785.3   2175   16.6   12.5     77  11.70     84    2.1  310.4  346.5  312.6
  784.3   2186   16.6   12.3     76  11.51     86    2.1  310.5  346.0  312.7
  783.3   2197   16.5   12.3     76  11.55     87    2.1  310.6  346.2  312.7
  782.3   2208   16.4   12.1     76  11.45     88    2.1  310.6  345.9  312.7
  781.2   2220   16.3   12.0     76  11.37     89    2.1  310.6  345.7  312.8
  780.1   2231   16.2   11.9     76  11.33     90    2.2  310.7  345.6  312.8
  779.1   2243   16.2   11.7     75  11.16     90    2.2  310.7  345.2  312.8
  778.1   2254   16.1   11.4     74  10.95     91    2.2  310.8  344.6  312.8
  777.0   2265   16.1   10.9     71  10.61     91    2.2  310.9  343.7  312.9
  776.0   2276   16.1   11.0     72  10.69     91    2.2  311.0  344.1  313.0
  775.1   2287   16.0   11.8     76  11.27     91    2.2  311.0  345.8  313.1
  774.0   2298   15.9   11.8     77  11.33     91    2.3  311.0  346.0  313.1
  773.0   2310   15.8   11.8     77  11.31     91    2.3  311.1  346.0  313.2
  771.9   2321   15.8   11.9     78  11.44     90    2.4  311.1  346.4  313.2
  770.9   2333   15.7   11.9     78  11.42     90    2.4  311.1  346.4  313.2
  769.9   2344   15.6   11.7     77  11.27     89    2.4  311.1  346.0  313.2
  768.8   2355   15.6   11.1     75  10.85     88    2.5  311.2  344.8  313.3
  767.8   2367   15.5   10.9     74  10.70     88    2.5  311.3  344.5  313.3
  766.8   2378   15.5   10.8     74  10.69     87    2.6  311.4  344.5  313.4
  765.7   2390   15.5   10.7     73  10.62     87    2.6  311.5  344.4  313.5
  764.7   2401   15.4   10.9     74  10.76     86    2.7  311.5  344.9  313.5
  763.7   2412   15.3   11.0     76  10.88     86    2.7  311.5  345.2  313.6
  762.7   2424   15.2   11.5     79  11.23     86    2.8  311.5  346.3  313.6
  761.7   2435   15.1   11.6     80  11.36     86    2.9  311.5  346.7  313.7
  760.6   2447   15.0   11.4     79  11.18     85    2.9  311.6  346.2  313.7
  759.6   2458   15.0   10.3     73  10.42     86    3.0  311.7  344.1  313.7
  758.7   2469   15.1    9.3     68   9.77     86    3.1  311.9  342.3  313.7
  757.7   2480   15.1   10.3     73  10.46     86    3.1  312.0  344.5  313.9
  756.6   2491   15.0   10.8     76  10.85     86    3.2  312.0  345.7  314.1
  755.6   2503   15.1   10.6     74  10.67     86    3.2  312.3  345.5  314.3
  754.6   2515   15.1   10.6     74  10.72     86    3.3  312.4  345.8  314.5
  753.5   2526   15.1   10.5     74  10.68     86    3.3  312.5  345.8  314.5
  752.5   2538   15.0   10.5     74  10.66     86    3.3  312.6  345.7  314.6
  751.6   2549   15.0   10.2     73  10.43     85    3.3  312.6  345.1  314.6
  750.5   2560   14.9   10.2     74  10.51     85    3.3  312.7  345.4  314.7
  749.5   2572   14.9   10.3     74  10.55     85    3.2  312.8  345.6  314.7
  748.4   2584   14.9   10.0     72  10.33     85    3.2  312.9  345.1  314.8
  747.5   2595   14.9    9.5     70  10.02     84    3.1  313.0  344.3  314.9
  746.5   2606   15.0    8.8     67   9.59     84    3.1  313.2  343.2  315.0
  745.4   2618   15.0    9.3     69   9.92     84    3.0  313.4  344.4  315.2
  744.3   2630   14.9   10.3     74  10.66     84    2.9  313.4  346.7  315.4
  743.2   2644   14.9    9.9     72  10.35     84    2.9  313.5  345.9  315.5
  742.0   2657   14.9    9.4     70  10.03     84    2.8  313.7  345.1  315.6
  741.0   2669   14.9    9.3     70  10.01     85    2.8  313.8  345.1  315.6
  740.0   2680   14.8    9.3     70  10.00     85    2.8  313.8  345.2  315.7
  739.0   2692   14.8    9.3     70  10.01     86    2.7  313.9  345.3  315.8
  737.9   2704   14.7    9.3     70  10.02     86    2.7  313.9  345.4  315.8
  736.8   2716   14.6    9.4     71  10.08     87    2.7  314.0  345.6  315.9
  735.8   2728   14.5    9.6     72  10.27     87    2.8  314.0  346.2  316.0
  734.8   2739   14.5    9.7     73  10.37     88    2.8  314.1  346.6  316.1
  733.9   2751   14.4    9.7     73  10.35     88    2.9  314.1  346.5  316.1
  732.8   2763   14.3    9.6     73  10.31     88    2.9  314.1  346.4  316.1
  731.8   2775   14.2    9.4     73  10.21     89    2.9  314.2  346.2  316.1
  730.7   2787   14.2    8.7     69   9.69     89    3.0  314.3  344.7  316.1
  729.6   2800   14.2    7.9     66   9.19     90    3.0  314.4  343.3  316.1
  728.5   2813   14.1    7.5     64   8.97     91    3.0  314.5  342.7  316.2
  727.5   2824   14.0    7.4     64   8.91     91    3.1  314.5  342.6  316.2
  726.5   2836   13.9    7.3     64   8.88     92    3.1  314.5  342.5  316.2
  725.4   2849   13.8    7.7     67   9.17     93    3.1  314.6  343.4  316.3
  724.3   2861   13.7    8.4     70   9.61     94    3.1  314.6  344.8  316.4
  723.3   2873   13.6    8.6     72   9.76     95    3.1  314.6  345.3  316.4
  722.3   2885   13.5    8.3     71   9.58     96    3.1  314.6  344.7  316.4
  721.2   2898   13.5    8.0     69   9.36     97    3.1  314.7  344.1  316.4
  720.0   2911   13.4    7.9     70   9.34     97    3.1  314.7  344.2  316.5
  718.9   2925   13.3    7.9     70   9.36     98    3.1  314.8  344.3  316.6
  717.8   2938   13.2    7.9     70   9.36     98    3.1  314.8  344.3  316.6
  716.7   2950   13.1    7.8     70   9.32     97    3.1  314.8  344.2  316.6
  715.6   2963   13.0    7.6     70   9.20     97    3.1  314.9  343.9  316.6
  714.5   2976   13.0    7.4     69   9.10     97    3.2  315.0  343.7  316.7
  713.4   2990   12.9    7.3     69   9.05     97    3.2  315.1  343.6  316.8
  712.3   3003   12.9    7.3     69   9.04     96    3.2  315.1  343.7  316.8
  711.2   3016   12.8    7.2     69   9.00     96    3.2  315.2  343.6  316.9
  710.1   3028   12.7    7.1     69   8.98     97    3.3  315.2  343.6  316.9
  709.0   3041   12.6    7.1     69   8.95     97    3.3  315.2  343.5  316.9
  707.9   3055   12.5    7.3     70   9.09     98    3.3  315.3  344.0  317.0
  706.8   3068   12.4    7.9     74   9.48     99    3.2  315.3  345.2  317.1
  705.6   3082   12.2    8.3     77   9.77    100    3.2  315.3  346.1  317.1
  704.4   3096   12.2    8.1     76   9.68    102    3.2  315.4  345.9  317.2
  703.3   3109   12.1    7.8     75   9.48    103    3.1  315.4  345.4  317.2
  702.2   3122   12.0    7.7     75   9.43    105    3.1  315.5  345.2  317.3
  701.1   3135   12.0    7.5     74   9.31    107    3.0  315.5  345.0  317.3
  700.1   3148   11.9    7.3     74   9.24    110    3.0  315.6  344.8  317.4
  700.0   3149   11.9    7.3     74   9.24    112    2.9  315.6  344.8  317.4
  698.9   3162   11.8    7.2     73   9.16    112    2.9  315.7  344.7  317.4
  697.8   3176   11.8    6.7     71   8.86    114    2.8  315.7  343.8  317.4
  696.6   3190   11.8    6.1     68   8.54    116    2.8  315.9  343.0  317.5
  695.5   3202   11.8    6.4     70   8.73    119    2.7  316.0  343.8  317.7
  694.5   3215   11.7    6.1     68   8.55    121    2.7  316.2  343.3  317.8
  693.3   3229   11.7    5.9     68   8.41    124    2.6  316.2  343.0  317.8
  692.2   3242   11.6    6.0     68   8.49    127    2.6  316.3  343.3  317.9
  691.1   3256   11.6    6.1     69   8.59    129    2.6  316.4  343.7  318.0
  690.0   3269   11.5    6.1     69   8.57    132    2.6  316.5  343.7  318.1
  688.9   3283   11.4    5.9     69   8.50    134    2.6  316.5  343.6  318.2
  687.9   3295   11.4    5.6     68   8.31    136    2.6  316.6  343.1  318.2
  686.8   3308   11.3    5.2     66   8.08    139    2.6  316.7  342.4  318.2
  685.8   3321   11.2    4.6     64   7.79    141    2.7  316.7  341.6  318.2
  684.7   3335   11.2    4.0     61   7.46    142    2.8  316.9  340.7  318.3
  683.6   3348   11.2    3.9     61   7.44    144    2.8  317.0  340.8  318.4
  682.6   3360   11.1    3.9     61   7.47    145    2.9  317.0  340.9  318.4
  681.5   3373   10.9    3.9     62   7.48    146    2.9  317.0  340.9  318.4
  680.5   3386   10.8    4.0     63   7.50    147    3.0  316.9  340.9  318.4
  679.4   3398   10.6    4.0     63   7.52    147    3.1  316.9  341.0  318.4
  678.4   3411   10.6    3.9     63   7.47    148    3.1  317.0  340.9  318.4
  677.4   3423   10.5    3.4     61   7.23    149    3.2  317.1  340.2  318.4
  676.4   3436   10.5    2.7     59   6.90    149    3.3  317.2  339.3  318.5
  675.3   3450   10.5    2.2     56   6.64    150    3.3  317.3  338.7  318.6
  674.3   3462   10.5    2.3     57   6.72    151    3.4  317.4  339.1  318.7
  673.2   3475   10.4    2.3     57   6.74    152    3.4  317.5  339.2  318.8
  672.3   3487   10.4    1.9     56   6.56    154    3.5  317.6  338.7  318.8
  671.3   3499   10.3    2.0     56   6.59    155    3.5  317.7  338.9  318.9
  670.3   3511   10.2    2.7     60   6.97    157    3.6  317.7  340.1  319.0
  669.3   3523   10.1    3.3     63   7.27    158    3.7  317.7  341.0  319.1
  668.3   3536   10.0    3.6     65   7.46    160    3.8  317.7  341.6  319.1
  667.4   3547    9.9    3.5     64   7.38    161    3.8  317.7  341.4  319.2
  666.5   3559    9.9    3.0     62   7.13    162    3.9  317.8  340.8  319.2
  665.5   3571    9.8    2.7     61   7.01    163    3.9  317.9  340.5  319.3
  664.5   3583    9.8    2.5     60   6.94    164    3.9  318.0  340.4  319.3
  663.5   3596    9.7    2.4     60   6.86    164    3.9  318.1  340.2  319.4
  662.5   3609    9.7    1.5     57   6.45    164    3.9  318.2  339.0  319.4
  661.5   3622    9.7    1.0     55   6.23    164    3.9  318.2  338.4  319.4
  660.5   3634    9.6    0.4     53   5.99    163    3.8  318.3  337.8  319.5
  659.6   3645    9.5    0.7     54   6.14    163    3.7  318.4  338.3  319.5
  658.7   3657    9.4    1.4     57   6.44    161    3.7  318.4  339.2  319.6
  657.7   3670    9.3    1.7     59   6.60    160    3.6  318.4  339.7  319.6
  656.6   3682    9.2    1.8     60   6.67    158    3.5  318.4  339.9  319.7
  655.7   3695    9.0    2.1     62   6.80    156    3.5  318.4  340.3  319.7
  654.7   3707    8.9    2.4     63   6.96    154    3.5  318.4  340.8  319.7
  653.8   3719    8.8    2.5     65   7.04    152    3.5  318.4  341.0  319.7
  652.8   3731    8.7    3.0     67   7.30    151    3.5  318.4  341.9  319.8
  651.8   3744    8.6    3.3     70   7.49    149    3.5  318.4  342.4  319.8
  650.8   3756    8.5    2.9     68   7.25    148    3.6  318.5  341.8  319.8
  649.8   3769    8.5    1.8     63   6.75    147    3.6  318.6  340.4  319.9
  648.9   3780    8.5    1.5     62   6.62    146    3.7  318.7  340.1  320.0
  648.0   3792    8.5    1.6     62   6.64    145    3.7  318.8  340.3  320.1
  647.0   3804    8.5    1.4     61   6.54    145    3.8  318.9  340.1  320.2
  646.1   3817    8.4    1.2     61   6.49    145    3.8  319.0  340.0  320.2
  645.1   3829    8.3    1.5     62   6.64    145    3.9  319.0  340.5  320.3
  644.2   3841    8.3    1.3     61   6.54    145    3.9  319.1  340.3  320.3
  643.2   3854    8.2    0.7     59   6.29    145    3.9  319.2  339.6  320.4
  642.2   3866    8.1    0.3     58   6.11    146    4.0  319.2  339.1  320.4
  641.3   3878    8.1   -0.1     56   5.93    146    4.0  319.3  338.6  320.4
  640.3   3890    8.0   -0.0     57   5.98    146    4.0  319.4  338.9  320.5
  639.3   3904    8.0   -0.1     57   5.97    147    4.0  319.5  338.9  320.6
  638.2   3918    7.9   -0.2     56   5.92    147    4.0  319.5  338.8  320.7
  637.2   3931    7.8   -0.2     57   5.93    147    4.1  319.6  338.9  320.7
  636.3   3943    7.7   -0.3     57   5.88    147    4.1  319.6  338.8  320.8
  635.4   3955    7.7   -0.4     57   5.87    148    4.1  319.7  338.8  320.8
  634.5   3966    7.6   -0.4     57   5.89    148    4.2  319.7  338.9  320.8
  633.6   3978    7.5   -0.6     56   5.80    148    4.3  319.7  338.7  320.9
  632.7   3990    7.4   -0.7     56   5.76    148    4.3  319.8  338.6  320.9
  631.7   4002    7.4   -0.8     56   5.75    148    4.4  319.9  338.7  321.0
  630.8   4014    7.3   -0.6     57   5.82    148    4.5  319.9  338.9  321.0
  629.9   4027    7.2   -0.8     57   5.76    148    4.6  320.0  338.8  321.1
  628.9   4039    7.2   -0.7     58   5.81    148    4.7  320.0  339.0  321.1
  627.9   4052    7.1   -0.9     57   5.71    147    4.8  320.1  338.8  321.2
  627.0   4065    7.0   -1.2     56   5.59    147    4.9  320.1  338.4  321.2
  626.0   4077    7.0   -1.3     56   5.57    147    5.0  320.2  338.5  321.3
  625.1   4089    6.9   -1.3     56   5.58    146    5.0  320.3  338.5  321.3
  624.2   4101    6.8   -1.2     57   5.62    146    5.1  320.3  338.7  321.4
